,training,test
0,0.728476821192053,0.4705882352941177
1,0.5964912280701754,0.5882352941176471
2,0.7746478873239437,0.6829268292682927
3,0.7536231884057971,0.56
4,0.5899280575539567,0.6363636363636364
5,0.7402597402597403,0.6521739130434783
6,0.7536231884057971,0.6153846153846153
7,0.7692307692307693,0.5957446808510638
8,0.7183098591549296,0.6046511627906976
9,0.75,0.5641025641025642
10,0.7236842105263158,0.6382978723404256
11,0.7518796992481204,0.6046511627906976
12,0.7042253521126761,0.6666666666666666
13,0.7388535031847134,0.5531914893617021
14,0.7702702702702704,0.64
15,0.3404255319148936,0.32
16,0.7248322147651006,0.5957446808510638
17,0.6025641025641025,0.6037735849056604
18,0.762589928057554,0.56
19,0.725925925925926,0.6666666666666666
20,0.7205882352941176,0.7499999999999999
21,0.7462686567164178,0.5833333333333334
22,0.7464788732394366,0.5
23,0.7518796992481204,0.65
24,0.7733333333333333,0.6666666666666666
25,0.7534246575342466,0.6363636363636364
26,0.7152317880794701,0.6818181818181818
27,0.7391304347826085,0.5853658536585366
28,0.7866666666666667,0.5283018867924528
29,0.7682926829268293,0.5263157894736842
30,0.7346938775510204,0.711111111111111
31,0.631578947368421,0.5333333333333333
32,0.6440677966101694,0.6111111111111112
33,0.7808219178082193,0.6122448979591837
34,0.7052023121387283,0.5964912280701755
35,0.7870967741935484,0.5517241379310346
36,0.7101449275362319,0.5882352941176471
37,0.7428571428571429,0.5454545454545455
38,0.7445255474452556,0.711111111111111
39,0.787878787878788,0.65
40,0.7022900763358779,0.5263157894736842
41,0.6969696969696969,0.6666666666666666
42,0.7631578947368421,0.6976744186046512
43,0.7205882352941176,0.6153846153846153
44,0.7518796992481204,0.5555555555555556
45,0.7832167832167832,0.5238095238095238
46,0.8057553956834532,0.4782608695652174
47,0.7943262411347518,0.5116279069767442
48,0.7205882352941176,0.7368421052631577
49,0.7945205479452055,0.5714285714285714
