,training,test
0,0.8007968127490039,0.746031746031746
1,0.7848605577689243,0.7936507936507936
2,0.7609561752988048,0.7777777777777778
3,0.796812749003984,0.7619047619047619
4,0.7768924302788844,0.7142857142857143
5,0.6334661354581673,0.6507936507936508
6,0.7689243027888446,0.8253968253968254
7,0.6653386454183267,0.6666666666666666
8,0.7768924302788844,0.8412698412698413
9,0.7928286852589641,0.746031746031746
10,0.7888446215139442,0.7777777777777778
11,0.7888446215139442,0.7936507936507936
12,0.7888446215139442,0.7777777777777778
13,0.796812749003984,0.6984126984126984
14,0.7768924302788844,0.8253968253968254
15,0.7609561752988048,0.7936507936507936
16,0.8007968127490039,0.7142857142857143
17,0.7649402390438247,0.8095238095238095
18,0.7928286852589641,0.7619047619047619
19,0.749003984063745,0.7936507936507936
20,0.7689243027888446,0.873015873015873
21,0.8047808764940239,0.7142857142857143
22,0.7768924302788844,0.6507936507936508
23,0.7848605577689243,0.7777777777777778
24,0.7410358565737052,0.7301587301587301
25,0.7689243027888446,0.7777777777777778
26,0.7051792828685259,0.6825396825396826
27,0.7928286852589641,0.7936507936507936
28,0.8167330677290837,0.6984126984126984
29,0.7768924302788844,0.7936507936507936
30,0.6852589641434262,0.8253968253968254
31,0.7410358565737052,0.746031746031746
32,0.7888446215139442,0.8095238095238095
33,0.7729083665338645,0.8412698412698413
34,0.7729083665338645,0.8095238095238095
35,0.8007968127490039,0.746031746031746
36,0.796812749003984,0.7936507936507936
37,0.7928286852589641,0.7777777777777778
38,0.7689243027888446,0.8095238095238095
39,0.7649402390438247,0.8253968253968254
40,0.7848605577689243,0.8095238095238095
41,0.7768924302788844,0.8412698412698413
42,0.6334661354581673,0.6984126984126984
43,0.7649402390438247,0.8253968253968254
44,0.7888446215139442,0.7619047619047619
45,0.7450199203187251,0.6984126984126984
46,0.8127490039840638,0.7142857142857143
47,0.8087649402390438,0.6031746031746031
48,0.7529880478087649,0.7301587301587301
49,0.7689243027888446,0.746031746031746
