,training,test
0,0.6212121212121212,0.5789473684210527
1,0.5573770491803278,0.5517241379310345
2,0.5890410958904109,0.631578947368421
3,0.5853658536585366,0.5454545454545454
4,0.5625,0.35714285714285715
5,0.5576923076923077,0.56
6,0.5166666666666667,0.6451612903225806
7,0.4615384615384615,0.39999999999999997
8,0.5555555555555556,0.6666666666666667
9,0.5937499999999999,0.42857142857142855
10,0.5691056910569106,0.5625000000000001
11,0.5826771653543307,0.5185185185185185
12,0.547008547008547,0.5625000000000001
13,0.6046511627906977,0.45714285714285713
14,0.540983606557377,0.6666666666666666
15,0.5081967213114755,0.606060606060606
16,0.609375,0.5
17,0.4957264957264958,0.6470588235294118
18,0.6285714285714286,0.6153846153846153
19,0.5882352941176471,0.6666666666666666
20,0.532258064516129,0.7333333333333334
21,0.608,0.5
22,0.6266666666666667,0.5217391304347826
23,0.6142857142857143,0.5882352941176471
24,0.4247787610619469,0.32
25,0.5606060606060607,0.5625000000000001
26,0.1590909090909091,0.23076923076923078
27,0.5873015873015873,0.5185185185185185
28,0.6290322580645162,0.3870967741935484
29,0.5692307692307693,0.5806451612903226
30,0.368,0.6857142857142857
31,0.32989690721649484,0.3333333333333333
32,0.576,0.6250000000000001
33,0.5714285714285714,0.6875000000000001
34,0.5899280575539567,0.6470588235294118
35,0.5901639344262295,0.5
36,0.5714285714285714,0.606060606060606
37,0.5806451612903226,0.5882352941176471
38,0.5671641791044776,0.6470588235294118
39,0.4778761061946903,0.6206896551724137
40,0.608695652173913,0.6250000000000001
41,0.5483870967741936,0.6875000000000001
42,0.16363636363636364,0.1739130434782609
43,0.528,0.5925925925925926
44,0.6015037593984962,0.5714285714285715
45,0.48387096774193544,0.45714285714285713
46,0.6299212598425197,0.43750000000000006
47,0.7037037037037036,0.28571428571428575
48,0.41509433962264153,0.3703703703703704
49,0.5245901639344263,0.5294117647058824
