2.401313155576907665e-01,2.480582912963407716e-01,2.604692129073584717e-01,2.705580911201857508e-01,2.864120425974857609e-01,3.010249019136840287e-01,3.181599807830891025e-01,3.396989350628553117e-01,3.674833853791336091e-01,3.932660741452478348e-01,4.193690447593882431e-01,4.482744815437585406e-01,4.822643926655456603e-01,5.148530707022179742e-01,5.443990711826407480e-01,5.742653535110897600e-01,5.997277604291776365e-01,6.257506605813115685e-01,6.520938425814716277e-01,6.785971655056449725e-01,6.991752742413323007e-01,7.206341580590920337e-01,7.378493073905036947e-01,7.512210745456002758e-01,7.624309392265193885e-01,7.723596765153335486e-01,7.823684842661542405e-01,7.891744735367123287e-01,7.966210265033230042e-01,8.031868043878612751e-01,8.071102570261831088e-01,8.107134278164784824e-01,8.140763872207542606e-01,8.175194170870365706e-01,8.208023060293057060e-01,8.243254063575947699e-01,8.273680839138441989e-01,8.288093522299624372e-01,8.309712547041396835e-01,8.328128753302906917e-01,8.349747778044679380e-01
3.450617283950617731e-01,3.462962962962963243e-01,3.425925925925925597e-01,3.450617283950617731e-01,3.487654320987654266e-01,3.623456790123457116e-01,3.635802469135802628e-01,3.759259259259259411e-01,3.808641975308642014e-01,3.882716049382716195e-01,3.981481481481481399e-01,4.092592592592592671e-01,4.228395061728394966e-01,4.438271604938270887e-01,4.648148148148147918e-01,4.771604938271605256e-01,4.969135802469135665e-01,5.092592592592593004e-01,5.216049382716049232e-01,5.364197530864197594e-01,5.586419753086420137e-01,5.759259259259259522e-01,5.870370370370370239e-01,6.018518518518518601e-01,6.154320987654320341e-01,6.290123456790123191e-01,6.388888888888888395e-01,6.475308641975308088e-01,6.549382716049382269e-01,6.611111111111110938e-01,6.672839506172838497e-01,6.697530864197531741e-01,6.685185185185185119e-01,6.734567901234567167e-01,6.783950617283951434e-01,6.858024691358024505e-01,6.882716049382715529e-01,6.895061728395062151e-01,6.895061728395062151e-01,6.895061728395062151e-01,6.956790123456789710e-01
8.469417834281921520e-01,8.170252528190612429e-01,8.115732970237732324e-01,7.809481458663940501e-01,7.774398694038391344e-01,7.632513709068298180e-01,7.152478666305541743e-01,7.134463849067688157e-01,7.198745965957641380e-01,6.871944642066956099e-01,6.758798336982727584e-01,6.515377941131591522e-01,6.725056691169738476e-01,6.507795610427856703e-01,6.450195436477661470e-01,6.173443293571472257e-01,5.898145823478698757e-01,5.873644294738769034e-01,6.104587736129760689e-01,5.841746120452880886e-01,5.861309928894042898e-01,5.789398136138915740e-01,5.571920123100281286e-01,5.500768580436706801e-01,5.367642631530761266e-01,5.558867044448853045e-01,5.218889360427856339e-01,5.260512621402740896e-01,5.122308883666991663e-01,5.079427185058593697e-01,4.964759426116943097e-01,5.199843256473540842e-01,5.041257004737853542e-01,4.907625322341919172e-01,5.161056375503539906e-01,4.957463011741637948e-01,5.176473667621612762e-01,5.088902058601378897e-01,5.235899062156676997e-01,4.740083625316620086e-01,4.914282212257385374e-01
8.100999224753606676e-01,7.953153810803852419e-01,7.807526560056776699e-01,7.666460956845965180e-01,7.529989140374320211e-01,7.398823405069018255e-01,7.276378046898615004e-01,7.165371595867096044e-01,7.055337835871984264e-01,6.948004573110549975e-01,6.844178930161490815e-01,6.742916466697813638e-01,6.647796782236250479e-01,6.556430421178303103e-01,6.474363624103485204e-01,6.396316592655484357e-01,6.325281120481944797e-01,6.253351417798844736e-01,6.186364851300678591e-01,6.122121470315116110e-01,6.058907754837520310e-01,5.999323281030806143e-01,5.945070802219329931e-01,5.896451870600382117e-01,5.851103228236002041e-01,5.811977045876639547e-01,5.772498779826693571e-01,5.734789541789463430e-01,5.703141187864636530e-01,5.673829430625552117e-01,5.645329876551552495e-01,5.618520397988576720e-01,5.595346944672721090e-01,5.572413329094175749e-01,5.551461227356441208e-01,5.533951454692416227e-01,5.518157538913545102e-01,5.503910051451789132e-01,5.491475245309254127e-01,5.476163493262397042e-01,5.462193640451582510e-01
