4.944351028905436540e-01,5.252622307630714360e-01,5.559292177115862099e-01,5.857154295780286901e-01,6.060533269276964230e-01,6.248698854992393859e-01,6.457682760829530633e-01,6.636239891104172006e-01,6.798782928977500362e-01,6.941308351349186889e-01,7.067819681319560399e-01,7.187925374329409145e-01,7.288814156457683602e-01,7.418528304908319493e-01,7.533029065577707684e-01,7.613900232204339202e-01,7.709984786612218421e-01,7.780446793177996367e-01,7.863720073664826060e-01,7.907758827768436305e-01,7.951797581872047660e-01,8.006245496036512588e-01,8.051885659380254578e-01,8.088718071903275852e-01,8.120746256705901889e-01,8.151173032268396179e-01,8.167187124669709197e-01,8.197613900232204598e-01,8.220033629594042379e-01,8.235247017375291190e-01
6.753086419753085989e-01,7.086419753086419249e-01,7.246913580246914233e-01,7.345679012345678327e-01,7.345679012345679437e-01,7.469135802469135665e-01,7.543209876543208736e-01,7.654320987654320563e-01,7.654320987654320563e-01,7.716049382716050342e-01,7.802469135802468925e-01,7.827160493827161059e-01,7.925925925925925153e-01,7.962962962962962798e-01,8.012345679012344846e-01,8.061728395061728003e-01,8.111111111111111160e-01,8.111111111111111160e-01,8.098765432098764538e-01,8.135802469135802184e-01,8.160493827160493208e-01,8.185185185185184231e-01,8.222222222222221877e-01,8.172839506172839830e-01,8.197530864197530853e-01,8.197530864197530853e-01,8.185185185185184231e-01,8.172839506172838719e-01,8.209876543209875255e-01,8.185185185185184231e-01
7.738924016952514195e-01,7.360553565025329537e-01,7.042209019660949920e-01,6.773810038566588920e-01,6.599604544639587900e-01,6.350940318107605176e-01,6.365616497993469292e-01,6.028106801509857116e-01,5.865823948383330766e-01,5.825033049583434597e-01,5.708318140506744021e-01,5.827873492240905895e-01,5.534132990837097310e-01,5.617749640941619438e-01,5.556008958816528454e-01,5.470205383300781321e-01,5.367961592674255211e-01,5.343759489059448642e-01,5.236337232589721724e-01,5.247303886413574592e-01,5.215061264038085564e-01,5.266033504009246524e-01,5.127545266151428693e-01,5.046647825241088459e-01,5.100511183738708487e-01,4.959027671813964755e-01,5.046430983543396254e-01,4.974110608100891229e-01,4.907162513732910014e-01,5.012113909721374050e-01
6.918983790609571916e-01,6.630530726341974379e-01,6.367759307225545617e-01,6.172511170780847767e-01,6.016547169004168305e-01,5.895248916414048690e-01,5.769253250152345247e-01,5.666297333581107321e-01,5.569552296683901726e-01,5.474233816540430286e-01,5.393934202572655545e-01,5.324548549122281038e-01,5.258445276154412040e-01,5.203870620046343598e-01,5.153281499469091198e-01,5.111381279097663155e-01,5.071115635690235379e-01,5.029637539197527873e-01,4.987326538751995497e-01,4.958946638637118931e-01,4.928023105575924934e-01,4.897626638412475586e-01,4.881246298078506518e-01,4.863206185991801878e-01,4.843454900242033512e-01,4.827704524237012018e-01,4.813389078019157385e-01,4.797703472394792001e-01,4.786500855097695073e-01,4.781932622667343091e-01
