8.398190407558652204e-01,8.526303146769158570e-01,8.540715829930338732e-01,8.531908079109616905e-01,8.579950356313555959e-01,8.651213067499399223e-01,8.644006725918808032e-01,8.629594042757626760e-01,8.675234206101369860e-01,8.692849707742813514e-01,8.700856753943470023e-01
7.962962962962962798e-01,8.012345679012344846e-01,8.209876543209876365e-01,8.037037037037036979e-01,7.913580246913580751e-01,8.024691358024691468e-01,8.024691358024691468e-01,8.037037037037038090e-01,8.086419753086420137e-01,7.950617283950618397e-01,7.950617283950617287e-01
7.297275295257568128e-01,6.099765090942382839e-01,5.629689941406249565e-01,5.458335118293762278e-01,5.133987033367156672e-01,5.173731527328491175e-01,4.789184331893920898e-01,4.637425255775451394e-01,4.556399562358856015e-01,4.514477679729461679e-01,4.638537530899047856e-01
6.912634968757629395e-01,5.887871384620666504e-01,5.962098836898803711e-01,5.682334899902343750e-01,6.038681864738464355e-01,5.367906689643859863e-01,5.488090515136718750e-01,5.536373853683471680e-01,5.317389965057373047e-01,5.380423665046691895e-01,5.274124741554260254e-01
