4.582032188325726452e-01,5.695812314837056523e-01,6.526143005845144174e-01,7.104251741532547904e-01,7.495796300744654861e-01,7.729602049803827590e-01,7.823284490351509746e-01,7.902554247738009519e-01,7.995435983665626356e-01,8.061093762511009064e-01,8.122748018256065183e-01,8.154776203058691220e-01,8.186003683241251938e-01,8.209224117223157258e-01,8.228441028104731547e-01
4.654320987654321229e-01,5.234567901234568055e-01,5.851851851851851416e-01,6.271604938271605478e-01,6.580246913580245494e-01,6.654320987654320785e-01,6.876543209876543328e-01,7.049382716049383824e-01,7.111111111111110272e-01,7.160493827160494540e-01,7.185185185185185563e-01,7.185185185185185563e-01,7.172839506172838941e-01,7.148148148148147918e-01,7.209876543209876587e-01
6.605378274917602655e-01,6.299420299530029688e-01,5.958680357933044958e-01,5.770636153221130327e-01,5.597685070037842214e-01,5.609456787109374787e-01,5.344275112152099272e-01,5.298791606426238587e-01,5.218761324882507102e-01,5.032835235595702894e-01,5.008634285926818475e-01,4.933801469802856499e-01,4.874857118129730105e-01,4.853652589321136301e-01,4.785107378959655988e-01
6.258952759561084989e-01,6.045154266887240446e-01,5.873208736616467585e-01,5.736170051589845054e-01,5.625203138306027473e-01,5.530959594817388414e-01,5.458183080431014966e-01,5.411126490623231478e-01,5.362160470750596541e-01,5.335866099312192024e-01,5.302838238458784659e-01,5.283162395159403113e-01,5.262860759856209381e-01,5.246914331875149884e-01,5.238527012249779569e-01
