3.139184952978056331e-01,3.322257053291536311e-01,3.529153605015674100e-01,3.752351097178683315e-01,4.010658307210031026e-01,4.277742946708463778e-01,4.607523510971787140e-01,4.928526645768024905e-01,5.308463949843260643e-01,5.792476489028213216e-01,6.284012539184953283e-01,6.697805642633229972e-01,7.023824451410658476e-01,7.392476489028212416e-01,7.620689655172413479e-01,7.822570532915360531e-01,7.949216300940439295e-01,8.094670846394984576e-01,8.171159874608150409e-01,8.263949843260187667e-01,8.332915360501567115e-01,8.425705329153605483e-01,8.455799373040753242e-01,8.503448275862068861e-01,8.558620689655174196e-01
5.079365079365079083e-01,5.436507936507936067e-01,5.813492063492062822e-01,6.210317460317460458e-01,6.686507936507937178e-01,7.023809523809523281e-01,7.361111111111111605e-01,7.698412698412698818e-01,7.857142857142858094e-01,8.015873015873016261e-01,8.134920634920634885e-01,8.115079365079365115e-01,8.134920634920634885e-01,8.234126984126983739e-01,8.313492063492063933e-01,8.333333333333332593e-01,8.392857142857143016e-01,8.392857142857143016e-01,8.353174603174603474e-01,8.234126984126983739e-01,8.253968253968253510e-01,8.194444444444445308e-01,8.214285714285713969e-01,8.194444444444444198e-01,8.154761904761904656e-01
3.938271604938271553e-01,3.888888888888888395e-01,3.839506172839505793e-01,3.901234567901234462e-01,4.160493827160493541e-01,4.160493827160494096e-01,4.493827160493827355e-01,4.888888888888888729e-01,5.222222222222222543e-01,5.617283950617284471e-01,6.024691358024691912e-01,6.395061728395061706e-01,6.567901234567901092e-01,6.864197530864197816e-01,6.950617283950617509e-01,7.172839506172838941e-01,7.283950617283949658e-01,7.432098765432099130e-01,7.518518518518518823e-01,7.543209876543209846e-01,7.567901234567901980e-01,7.617283950617284027e-01,7.629629629629629539e-01,7.666666666666666075e-01,7.666666666666666075e-01
1.080608506202697772e+00,1.011762602329254079e+00,9.260902309417724521e-01,8.591021585464477806e-01,8.154807043075561479e-01,7.633232069015503107e-01,7.169010853767394664e-01,6.846931314468384100e-01,6.500918745994568315e-01,6.269993448257445978e-01,5.988080620765685591e-01,5.890788483619689986e-01,5.785723137855529608e-01,5.569776594638824463e-01,5.437162590026854980e-01,5.257675933837890891e-01,5.115111231803893821e-01,5.029252314567566051e-01,4.974919712543487416e-01,4.910096633434295477e-01,4.776745128631592063e-01,4.792336326837539628e-01,4.617926692962646684e-01,4.584878611564636164e-01,4.547374403476714955e-01
9.016654229164123846e-01,8.314191079139710006e-01,7.721727013587951216e-01,7.215926408767699973e-01,6.824257159233093617e-01,6.470093011856079546e-01,6.185826086997985307e-01,5.934810352325439187e-01,5.724527263641356889e-01,5.549756956100463379e-01,5.403060960769653365e-01,5.282675004005432662e-01,5.179165911674499245e-01,5.097757172584533869e-01,5.017027878761290971e-01,4.957714343070984131e-01,4.895897531509399436e-01,4.864657616615295499e-01,4.826454210281372337e-01,4.791712760925292969e-01,4.770285725593567117e-01,4.769592857360839822e-01,4.747813916206359841e-01,4.742465853691101296e-01,4.742098188400268310e-01
