8.304075235109718012e-01,8.305329153605015557e-01,8.262695924764890121e-01,8.335423197492162206e-01,8.349216300940438540e-01,8.400626959247649017e-01,8.425705329153604373e-01,8.373040752351097460e-01,8.374294670846396116e-01,8.425705329153605483e-01,8.440752351097178252e-01,8.406896551724137856e-01,8.406896551724138966e-01,8.371786833855798804e-01
9.186507936507936067e-01,8.551587301587301182e-01,8.690476190476190688e-01,9.107142857142855874e-01,9.007936507936507020e-01,9.126984126984127865e-01,9.186507936507936067e-01,9.305555555555555802e-01,9.503968253968253510e-01,9.523809523809523281e-01,9.523809523809523281e-01,9.345238095238095344e-01,9.603174603174602364e-01,9.623015873015873245e-01
8.037037037037035869e-01,7.901234567901234129e-01,7.654320987654320563e-01,7.802469135802468925e-01,8.160493827160494318e-01,7.913580246913580751e-01,8.037037037037038090e-01,8.271604938271605034e-01,8.209876543209877475e-01,7.802469135802468925e-01,7.901234567901234129e-01,8.024691358024691468e-01,7.913580246913580751e-01,7.851851851851852082e-01
6.454524946212768510e-01,5.573704648017883123e-01,5.981627094745636253e-01,5.670203971862792791e-01,5.435009038448334051e-01,5.425460934638977051e-01,5.160314226150513051e-01,4.889804029464721591e-01,5.273314213752746671e-01,5.029517030715942028e-01,4.867861533164978272e-01,5.085827946662903054e-01,5.146402418613433838e-01,4.913031601905822887e-01
4.395664334297180176e-01,5.331114530563354492e-01,5.333200097084045410e-01,5.025277733802795410e-01,4.874486327171325684e-01,4.184145331382751465e-01,3.797703683376312256e-01,3.806574642658233643e-01,3.590194582939147949e-01,3.969972133636474609e-01,4.256490170955657959e-01,4.631911516189575195e-01,4.082526266574859619e-01,3.742626011371612549e-01
