6.698294499159260784e-01,6.699895908399391420e-01,6.715910000800704438e-01,6.748738890223395792e-01,6.766354391864841666e-01,6.796781167427337067e-01,6.807991032108255958e-01,6.824805829129634294e-01,6.856033309312195012e-01,6.886460084874689302e-01,6.964128433021059550e-01,7.069020738249659486e-01,7.149891904876291004e-01,7.241172231563776096e-01,7.333253262871326505e-01,7.423732884938747389e-01,7.494194891504524225e-01,7.586275922812075745e-01,7.665545680198574408e-01,7.731203459043958226e-01,7.802466170229802600e-01,7.840899991992954510e-01,7.898550724637681819e-01,7.963407798863000320e-01,8.035471214668908901e-01,8.096324765793898592e-01,8.149971975338297092e-01,8.189206501721515430e-01,8.225238209624469166e-01,8.271679077588278695e-01,8.294899511570181794e-01,8.322924173272480131e-01,8.357354471935303231e-01
7.370370370370369351e-01,7.370370370370369351e-01,7.370370370370369351e-01,7.333333333333333925e-01,7.320987654320987303e-01,7.358024691358024949e-01,7.358024691358024949e-01,7.345679012345678327e-01,7.333333333333333925e-01,7.308641975308642902e-01,7.308641975308641792e-01,7.320987654320987303e-01,7.358024691358024949e-01,7.444444444444444642e-01,7.444444444444444642e-01,7.543209876543210957e-01,7.617283950617284027e-01,7.617283950617284027e-01,7.654320987654321673e-01,7.666666666666668295e-01,7.728395061728394744e-01,7.753086419753085767e-01,7.765432098765432389e-01,7.753086419753086878e-01,7.753086419753085767e-01,7.765432098765432389e-01,7.777777777777777901e-01,7.777777777777776791e-01,7.790123456790123413e-01,7.814814814814814437e-01,7.814814814814814437e-01,7.827160493827161059e-01,7.839506172839505460e-01
1.310599480628967362e+00,1.189886706352233814e+00,1.223162445068359361e+00,1.067163090705871564e+00,1.094956081390380920e+00,9.594601111412048855e-01,9.645730199813842276e-01,8.976006126403808238e-01,9.271920771598816113e-01,8.181818222999572843e-01,8.043102955818176580e-01,7.167735338211059792e-01,7.931820039749145623e-01,7.525588831901550702e-01,7.358174161911010813e-01,7.218529982566833647e-01,7.135006599426269025e-01,6.751746559143065873e-01,6.863336596488952557e-01,7.212337012290954696e-01,6.808114929199218235e-01,6.288592786788940181e-01,6.190544013977050675e-01,6.221519484519958398e-01,5.910560016632080416e-01,5.747022581100463823e-01,5.778009467124939347e-01,5.793534927368163556e-01,5.278942370414734242e-01,5.527692852020263947e-01,5.482127585411071813e-01,5.296169340610503706e-01,5.580111899375915785e-01
1.015827536582946777e+00,9.649969093383304886e-01,9.174419944248501935e-01,8.743008290018353668e-01,8.354200569410172861e-01,7.992346674676925611e-01,7.675710046102129924e-01,7.374375907201615732e-01,7.093217155290028053e-01,6.841663869600447256e-01,6.614200482292781347e-01,6.431642827533540219e-01,6.265481199537005219e-01,6.116813601009429835e-01,5.974837371281215281e-01,5.844194832302275211e-01,5.726288396214681553e-01,5.628867300729902823e-01,5.542216367191739046e-01,5.459339722754463775e-01,5.385141419985938205e-01,5.319288827124095675e-01,5.261743380909874590e-01,5.210996260718693263e-01,5.158214720468672354e-01,5.116281859458439163e-01,5.078933399821085048e-01,5.048669983470250866e-01,5.020920123372759614e-01,5.001541622101314255e-01,4.985093029718550284e-01,4.968364740174914251e-01,4.951769056774321109e-01
