,training,test
0,0.8117283950617284,0.7901234567901234
1,0.8271604938271605,0.7160493827160493
2,0.7901234567901234,0.8518518518518519
3,0.7870370370370371,0.8395061728395061
4,0.8117283950617284,0.7283950617283951
5,0.7191358024691358,0.7160493827160493
6,0.7993827160493827,0.7530864197530864
7,0.7932098765432098,0.8024691358024691
8,0.7962962962962963,0.8024691358024691
9,0.7962962962962963,0.8148148148148148
10,0.8055555555555556,0.7530864197530864
11,0.8209876543209876,0.7160493827160493
12,0.808641975308642,0.7777777777777778
13,0.8179012345679012,0.7160493827160493
14,0.8179012345679012,0.7901234567901234
15,0.8024691358024691,0.8024691358024691
16,0.7870370370370371,0.8395061728395061
17,0.808641975308642,0.7777777777777778
18,0.7993827160493827,0.7777777777777778
19,0.7839506172839507,0.8395061728395061
20,0.8148148148148148,0.7654320987654321
21,0.7993827160493827,0.7901234567901234
22,0.8179012345679012,0.7654320987654321
23,0.7777777777777778,0.8148148148148148
24,0.7808641975308642,0.8395061728395061
25,0.7962962962962963,0.7901234567901234
26,0.8055555555555556,0.7654320987654321
27,0.8333333333333334,0.6666666666666666
28,0.8055555555555556,0.7160493827160493
29,0.7870370370370371,0.8395061728395061
30,0.7808641975308642,0.7654320987654321
31,0.7839506172839507,0.7777777777777778
32,0.808641975308642,0.7777777777777778
33,0.7808641975308642,0.8395061728395061
34,0.8179012345679012,0.7407407407407407
35,0.7993827160493827,0.8271604938271605
36,0.8148148148148148,0.7407407407407407
37,0.7993827160493827,0.7901234567901234
38,0.8179012345679012,0.7160493827160493
39,0.7870370370370371,0.8024691358024691
40,0.8179012345679012,0.7407407407407407
41,0.8024691358024691,0.7777777777777778
42,0.7191358024691358,0.7160493827160493
43,0.8117283950617284,0.7654320987654321
44,0.7191358024691358,0.7160493827160493
45,0.7870370370370371,0.8148148148148148
46,0.8024691358024691,0.7407407407407407
47,0.7932098765432098,0.7530864197530864
48,0.7191358024691358,0.7160493827160493
49,0.808641975308642,0.7530864197530864
