,training,test
0,0.6666447260161265,0.5510204081632653
1,0.6678041737760861,0.40414507772020725
2,0.6386213887480994,0.5625
3,0.611446510504709,0.6774193548387096
4,0.656664781610725,0.6774193548387096
5,0.6262160954312627,0.7306745445593305
6,0.647033604854401,0.5479609419873636
7,0.6428786007543643,0.6548956661316212
8,0.6386213887480994,0.6827731092436975
9,0.6499166944351882,0.755082284607938
10,0.6439267886855241,0.5479609419873636
11,0.6948762233736328,0.4498714652956298
12,0.656664781610725,0.5012048192771085
13,0.6375540046527086,0.64
14,0.6466018764502135,0.6548956661316212
15,0.6488184765533607,0.6396677050882659
16,0.614354066985646,0.7361246348588121
17,0.6589293390205998,0.5038621509209744
18,0.6407630050038621,0.6278944534194938
19,0.6007745176708649,0.7176755447941887
20,0.6466018764502135,0.6596194503171248
21,0.6335194778981363,0.6642297650130549
22,0.6753543667123914,0.4566153846153846
23,0.6314649336582724,0.6028556319407721
24,0.6283352123261932,0.7414540202214733
25,0.6396954793505356,0.6687306501547987
26,0.6531717465244526,0.5818596691386194
27,0.68123451227754,0.489795918367347
28,0.6723735408560311,0.5741066198008201
29,0.613390928725702,0.7728337236533958
30,0.6589293390205998,0.5818596691386194
31,0.6407630050038621,0.6642297650130549
32,0.6386213887480994,0.6933333333333332
33,0.6230188422556289,0.7361246348588121
34,0.6488184765533607,0.6500541711809317
35,0.6428786007543643,0.5892162312395776
36,0.6510082721504269,0.5448195576251456
37,0.6230188422556289,0.6278944534194938
38,0.654243761111477,0.5415929203539823
39,0.616262482168331,0.7361041562343515
40,0.6611668036154479,0.6015125072716695
41,0.6240124775370427,0.7425742574257426
42,0.6304281397480732,0.6358381502890174
43,0.6428786007543643,0.6195472114853672
44,0.6375406724511932,0.7034068136272544
45,0.5945683128429534,0.755082284607938
46,0.6230188422556289,0.6358381502890174
47,0.6200006866009818,0.6731259561448241
48,0.6428786007543643,0.6548956661316212
49,0.6449686473574201,0.5012048192771085
