,training,test
0,0.7527472527472527,0.7654320987654321
1,0.7362637362637363,0.691358024691358
2,0.7472527472527473,0.8148148148148148
3,0.6538461538461539,0.5679012345679012
4,0.7417582417582418,0.6666666666666666
5,0.6813186813186813,0.691358024691358
6,0.7582417582417582,0.7654320987654321
7,0.7527472527472527,0.6666666666666666
8,0.7417582417582418,0.6790123456790124
9,0.7032967032967034,0.6790123456790124
10,0.7472527472527473,0.691358024691358
11,0.7857142857142857,0.6419753086419753
12,0.7417582417582418,0.6419753086419753
13,0.7692307692307693,0.7160493827160493
14,0.7252747252747253,0.7283950617283951
15,0.7252747252747253,0.7283950617283951
16,0.7197802197802198,0.7037037037037037
17,0.7252747252747253,0.6666666666666666
18,0.7472527472527473,0.7777777777777778
19,0.6868131868131868,0.7901234567901234
20,0.7307692307692307,0.7160493827160493
21,0.7032967032967034,0.7530864197530864
22,0.7747252747252747,0.5925925925925926
23,0.7362637362637363,0.7283950617283951
24,0.6978021978021978,0.7530864197530864
25,0.6758241758241759,0.7037037037037037
26,0.7582417582417582,0.7654320987654321
27,0.7527472527472527,0.5925925925925926
28,0.7142857142857143,0.654320987654321
29,0.7307692307692307,0.7901234567901234
30,0.7967032967032966,0.6666666666666666
31,0.7087912087912088,0.7901234567901234
32,0.6868131868131868,0.654320987654321
33,0.7032967032967034,0.691358024691358
34,0.7197802197802198,0.7407407407407407
35,0.7472527472527473,0.7160493827160493
36,0.7252747252747253,0.7407407407407407
37,0.7032967032967034,0.6419753086419753
38,0.7527472527472527,0.7407407407407407
39,0.7252747252747253,0.7283950617283951
40,0.7637362637362637,0.5555555555555556
41,0.6813186813186813,0.7283950617283951
42,0.7527472527472527,0.691358024691358
43,0.7252747252747253,0.7654320987654321
44,0.7197802197802198,0.7037037037037037
45,0.6813186813186813,0.7160493827160493
46,0.7362637362637363,0.7160493827160493
47,0.7142857142857143,0.7777777777777778
48,0.7032967032967034,0.7037037037037037
49,0.7197802197802198,0.7654320987654321
