,training,test
0,0.7734806629834255,0.5555555555555556
1,0.7955801104972374,0.4782608695652174
2,0.7471264367816092,0.6511627906976744
3,0.7513812154696132,0.6153846153846154
4,0.7252747252747253,0.5090909090909091
5,0.7326732673267325,0.6060606060606061
6,0.7613636363636365,0.5599999999999999
7,0.7282608695652175,0.5614035087719297
8,0.7542857142857142,0.6153846153846153
9,0.7374301675977653,0.6551724137931034
10,0.7555555555555554,0.5660377358490566
11,0.7840909090909092,0.5490196078431373
12,0.75,0.41509433962264153
13,0.7777777777777778,0.634920634920635
14,0.7419354838709676,0.6250000000000001
15,0.7395833333333333,0.6666666666666667
16,0.7455621301775147,0.6909090909090908
17,0.7608695652173912,0.6181818181818182
18,0.7683615819209039,0.5818181818181818
19,0.6888888888888889,0.7241379310344828
20,0.7291666666666666,0.5818181818181818
21,0.7403314917127072,0.576923076923077
22,0.7783783783783782,0.5333333333333333
23,0.7252747252747253,0.6530612244897959
24,0.6808510638297872,0.6792452830188679
25,0.7113402061855669,0.6296296296296297
26,0.7640449438202248,0.6382978723404256
27,0.7333333333333333,0.43636363636363634
28,0.752808988764045,0.5333333333333333
29,0.7428571428571429,0.7142857142857143
30,0.7954545454545454,0.5357142857142857
31,0.7150837988826816,0.6037735849056605
32,0.7127659574468086,0.6037735849056605
33,0.7135135135135136,0.7142857142857143
34,0.7431693989071038,0.5882352941176471
35,0.7845303867403316,0.6
36,0.7567567567567567,0.6399999999999999
37,0.7333333333333333,0.6274509803921569
38,0.7602339181286549,0.6415094339622641
39,0.7351351351351353,0.6557377049180327
40,0.7741935483870969,0.45614035087719296
41,0.7252747252747253,0.6181818181818182
42,0.7745664739884394,0.6792452830188679
43,0.7142857142857143,0.6037735849056605
44,0.7608695652173912,0.5714285714285715
45,0.7173913043478262,0.6363636363636364
46,0.7567567567567567,0.5660377358490566
47,0.7457627118644067,0.6530612244897959
48,0.7340425531914893,0.6037735849056605
49,0.7777777777777778,0.5714285714285715
