,training,test
0,0.7743745616086042,0.6939214631522325
1,0.7297364289845493,0.5240506329113924
2,0.7470911441499677,0.7250996015936255
3,0.6967206022324132,0.8295761947700631
4,0.7348799348799349,0.6748057713651499
5,0.6741098901098901,0.751087481875302
6,0.7507820646506779,0.7157676348547718
7,0.7036374478234944,0.6644332774986041
8,0.7384615384615385,0.7243460764587525
9,0.7517446057592042,0.7413706853426714
10,0.7527071468677308,0.6821873308067136
11,0.78536847767617,0.6281673541543901
12,0.7692307692307694,0.5875706214689265
13,0.7746863066012003,0.7307692307692307
14,0.7457983193277311,0.6821873308067136
15,0.7115807269653424,0.742828384499245
16,0.7459693591080452,0.771760154738878
17,0.7457983193277311,0.7096092925026399
18,0.7777433833771863,0.7096092925026399
19,0.6846593406593406,0.8103130755064455
20,0.7127641589180052,0.7487487487487486
21,0.6977589339794064,0.7614363010329563
22,0.7963622584312239,0.6153846153846154
23,0.7356076759061834,0.7487487487487486
24,0.6907378335949764,0.7909176915799433
25,0.6893887362637363,0.7226542249870399
26,0.7274229529868628,0.6754385964912281
27,0.7576047141264534,0.6060606060606061
28,0.7690737833594976,0.6923076923076923
29,0.7303974221267454,0.8103130755064455
30,0.7796006810091318,0.6747519294377067
31,0.7031250000000001,0.8044692737430169
32,0.7067041485646137,0.7618581907090464
33,0.6925672752444405,0.726643598615917
34,0.7413919413919413,0.7096092925026399
35,0.7472527472527473,0.7096092925026399
36,0.7274229529868628,0.701229289150187
37,0.7136094674556214,0.740253164556962
38,0.7507820646506779,0.7257731958762886
39,0.7226107226107227,0.751087481875302
40,0.7605344295991778,0.5670852610707204
41,0.6747074064147235,0.7618581907090464
42,0.7356076759061834,0.751730959446093
43,0.7252747252747253,0.7335710646968926
44,0.7274229529868628,0.7177882107459573
45,0.6797235023041475,0.765397273154678
46,0.7470911441499677,0.7651663405088063
47,0.7251082251082253,0.8125287885766929
48,0.7192807192807193,0.6621392190152802
49,0.7307279186978435,0.7704280155642023
