,training,test
0,0.7197802197802198,0.691358024691358
1,0.7197802197802198,0.5432098765432098
2,0.7362637362637363,0.8148148148148148
3,0.7197802197802198,0.7777777777777778
4,0.7307692307692307,0.654320987654321
5,0.7362637362637363,0.7654320987654321
6,0.6978021978021978,0.7530864197530864
7,0.7692307692307693,0.7037037037037037
8,0.7197802197802198,0.6296296296296297
9,0.6483516483516484,0.5925925925925926
10,0.6868131868131868,0.7407407407407407
11,0.7472527472527473,0.6790123456790124
12,0.7527472527472527,0.7407407407407407
13,0.7417582417582418,0.5802469135802469
14,0.7362637362637363,0.7407407407407407
15,0.7472527472527473,0.7407407407407407
16,0.7582417582417582,0.7777777777777778
17,0.7252747252747253,0.7283950617283951
18,0.5054945054945055,0.2839506172839506
19,0.7087912087912088,0.8271604938271605
20,0.7417582417582418,0.7283950617283951
21,0.6648351648351648,0.6666666666666666
22,0.5,0.2839506172839506
23,0.7032967032967034,0.6296296296296297
24,0.7747252747252747,0.7901234567901234
25,0.7637362637362637,0.7530864197530864
26,0.7197802197802198,0.7530864197530864
27,0.7197802197802198,0.5308641975308642
28,0.7417582417582418,0.7160493827160493
29,0.7197802197802198,0.7901234567901234
30,0.7417582417582418,0.691358024691358
31,0.7417582417582418,0.7901234567901234
32,0.5,0.2839506172839506
33,0.7417582417582418,0.7283950617283951
34,0.7307692307692307,0.7283950617283951
35,0.6978021978021978,0.7901234567901234
36,0.6868131868131868,0.5679012345679012
37,0.7527472527472527,0.6790123456790124
38,0.7747252747252747,0.7654320987654321
39,0.7032967032967034,0.7654320987654321
40,0.7802197802197802,0.6296296296296297
41,0.6923076923076923,0.6666666666666666
42,0.7087912087912088,0.691358024691358
43,0.7802197802197802,0.7407407407407407
44,0.7307692307692307,0.7283950617283951
45,0.7307692307692307,0.7037037037037037
46,0.7747252747252747,0.7901234567901234
47,0.7582417582417582,0.8148148148148148
48,0.7692307692307693,0.6790123456790124
49,0.7582417582417582,0.7037037037037037
