,training,test
0,0.7368421052631579,0.6122448979591837
1,0.7499999999999999,0.4680851063829787
2,0.7472527472527473,0.6808510638297872
3,0.6896551724137931,0.49275362318840565
4,0.7539267015706805,0.5263157894736842
5,0.7238095238095237,0.6268656716417911
6,0.7608695652173912,0.6415094339622641
7,0.7567567567567567,0.5423728813559322
8,0.7251461988304093,0.6060606060606061
9,0.6896551724137931,0.5517241379310345
10,0.75,0.5454545454545454
11,0.782122905027933,0.4727272727272727
12,0.745945945945946,0.5084745762711865
13,0.7692307692307693,0.634920634920635
14,0.7448979591836735,0.576923076923077
15,0.7340425531914893,0.6071428571428571
16,0.7182320441988951,0.625
17,0.7596153846153846,0.5714285714285714
18,0.7261904761904762,0.6538461538461539
19,0.6984126984126984,0.7017543859649124
20,0.751269035532995,0.5818181818181818
21,0.7096774193548387,0.6428571428571429
22,0.783068783068783,0.4923076923076923
23,0.7303370786516854,0.6071428571428571
24,0.6927374301675978,0.6153846153846154
25,0.7121951219512195,0.5714285714285715
26,0.7349397590361445,0.5777777777777778
27,0.7540983606557377,0.4590163934426229
28,0.7425742574257425,0.6
29,0.7351351351351353,0.7118644067796611
30,0.7909604519774011,0.5090909090909091
31,0.707182320441989,0.6792452830188679
32,0.6459627329192547,0.3333333333333333
33,0.7216494845360826,0.6268656716417911
34,0.6946107784431138,0.5714285714285715
35,0.7472527472527473,0.5818181818181818
36,0.736842105263158,0.6037735849056605
37,0.7378640776699029,0.5797101449275363
38,0.7540983606557377,0.6181818181818182
39,0.7282608695652175,0.6451612903225806
40,0.7794871794871795,0.4375
41,0.6881720430107526,0.6206896551724138
42,0.7643979057591622,0.6153846153846153
43,0.7340425531914893,0.6274509803921569
44,0.7411167512690355,0.5714285714285715
45,0.6914893617021276,0.6461538461538461
46,0.7473684210526317,0.5660377358490566
47,0.7173913043478262,0.6399999999999999
48,0.7157894736842105,0.5555555555555556
49,0.7301587301587302,0.6666666666666667
