,training,test
0,0.7993827160493827,0.7654320987654321
1,0.7808641975308642,0.7037037037037037
2,0.7870370370370371,0.8271604938271605
3,0.7839506172839507,0.8518518518518519
4,0.7870370370370371,0.8271604938271605
5,0.7746913580246914,0.8395061728395061
6,0.8148148148148148,0.7530864197530864
7,0.8024691358024691,0.7530864197530864
8,0.7746913580246914,0.7777777777777778
9,0.7993827160493827,0.7777777777777778
10,0.8024691358024691,0.7654320987654321
11,0.8024691358024691,0.7037037037037037
12,0.7716049382716049,0.7160493827160493
13,0.8117283950617284,0.7283950617283951
14,0.7160493827160493,0.7160493827160493
15,0.7870370370370371,0.8148148148148148
16,0.7253086419753086,0.7160493827160493
17,0.7962962962962963,0.7654320987654321
18,0.7746913580246914,0.7530864197530864
19,0.7222222222222222,0.7530864197530864
20,0.7808641975308642,0.8024691358024691
21,0.7870370370370371,0.7530864197530864
22,0.7345679012345679,0.7407407407407407
23,0.7777777777777778,0.8148148148148148
24,0.7870370370370371,0.8395061728395061
25,0.7901234567901234,0.8271604938271605
26,0.8024691358024691,0.7530864197530864
27,0.8240740740740741,0.6666666666666666
28,0.8055555555555556,0.6790123456790124
29,0.7777777777777778,0.8765432098765432
30,0.6851851851851852,0.6419753086419753
31,0.7037037037037037,0.7654320987654321
32,0.7839506172839507,0.7901234567901234
33,0.7623456790123457,0.8395061728395061
34,0.7592592592592593,0.7407407407407407
35,0.7932098765432098,0.7777777777777778
36,0.7808641975308642,0.7777777777777778
37,0.7901234567901234,0.8148148148148148
38,0.7716049382716049,0.7283950617283951
39,0.7808641975308642,0.8024691358024691
40,0.75,0.6419753086419753
41,0.7777777777777778,0.7777777777777778
42,0.7407407407407407,0.7777777777777778
43,0.7716049382716049,0.7283950617283951
44,0.7808641975308642,0.8271604938271605
45,0.7839506172839507,0.8271604938271605
46,0.7870370370370371,0.7160493827160493
47,0.7839506172839507,0.8271604938271605
48,0.7962962962962963,0.7530864197530864
49,0.8055555555555556,0.7407407407407407
