,training,test
0,0.7758724791691826,0.7586206896551725
1,0.8282816085013887,0.6626686656671664
2,0.791571066296341,0.8800599700149925
3,0.8227267238256248,0.8935532233883058
4,0.8264702330636396,0.767616191904048
5,0.8300929839391378,0.8883058470764618
6,0.7692307692307692,0.7938530734632684
7,0.8360101437024514,0.7848575712143929
8,0.7955560922593891,0.8163418290854573
9,0.7421808960270497,0.7578710644677662
10,0.7769593044318319,0.6731634182908546
11,0.8374592440526506,0.7496251874062969
12,0.8413235116531821,0.8043478260869565
13,0.8287646419514552,0.8170914542728636
14,0.7956768506219055,0.7916041979010495
15,0.8206738316628427,0.8122188905547226
16,0.8305760173892042,0.8748125937031483
17,0.7636758845550053,0.7646176911544228
18,0.7784084047820312,0.7631184407796102
19,0.789155899046009,0.9197901049475262
20,0.8128245380992635,0.752623688155922
21,0.783359497645212,0.8065967016491754
22,0.7821519140200459,0.6199400299850075
23,0.7994203598599203,0.8185907046476761
24,0.8178963893249608,0.8860569715142429
25,0.8310590508392707,0.8095952023988007
26,0.8123415046491971,0.775112443778111
27,0.8506219055669606,0.68215892053973
28,0.8200700398502596,0.7931034482758621
29,0.7972467093346214,0.8733133433283358
30,0.7994203598599202,0.752623688155922
31,0.8211568651129091,0.8605697151424287
32,0.7953145755343558,0.8125937031484258
33,0.8113754377490641,0.9055472263868066
34,0.8206738316628427,0.7863568215892054
35,0.7939862335466732,0.7901049475262368
36,0.8201907982127763,0.7541229385307346
37,0.8368554522400676,0.8133433283358321
38,0.8275570583262891,0.8178410794602698
39,0.8044922110856177,0.843328335832084
40,0.8543654148049753,0.7436281859070465
41,0.7710421446685184,0.8425787106446777
42,0.8112546793865476,0.8478260869565217
43,0.8572636155053738,0.7976011994002998
44,0.8180171476874774,0.7481259370314843
45,0.8145151551744959,0.8620689655172414
46,0.834319526627219,0.7616191904047975
47,0.8372177273276175,0.8568215892053973
48,0.8618524332810047,0.7503748125937032
49,0.8442217123535805,0.7481259370314842
