,training,test
0,0.6666666666666667,0.631578947368421
1,0.7113402061855669,0.5106382978723404
2,0.6593406593406594,0.7
3,0.6451612903225807,0.6538461538461539
4,0.6842105263157895,0.5090909090909091
5,0.6596858638743455,0.6999999999999998
6,0.6458333333333333,0.6666666666666666
7,0.6990291262135923,0.5396825396825397
8,0.6834170854271356,0.6
9,0.6600985221674878,0.6229508196721311
10,0.6804123711340205,0.5882352941176471
11,0.7064676616915423,0.5263157894736842
12,0.6766169154228856,0.5517241379310345
13,0.6802030456852791,0.6333333333333333
14,0.700507614213198,0.576923076923077
15,0.6326530612244898,0.6153846153846154
16,0.6735751295336787,0.6000000000000001
17,0.6923076923076923,0.5882352941176471
18,0.7040816326530611,0.5762711864406781
19,0.635897435897436,0.7142857142857143
20,0.6926829268292682,0.5762711864406781
21,0.6596858638743456,0.631578947368421
22,0.693069306930693,0.5625
23,0.6310160427807486,0.5964912280701754
24,0.6428571428571428,0.6909090909090908
25,0.6802030456852791,0.5490196078431373
26,0.6903553299492386,0.5384615384615384
27,0.6994535519125683,0.4642857142857143
28,0.7070707070707072,0.5714285714285714
29,0.6436781609195402,0.631578947368421
30,0.6914893617021277,0.5862068965517241
31,0.64,0.6792452830188679
32,0.6632124352331606,0.6333333333333333
33,0.6595744680851064,0.6562499999999999
34,0.6910994764397905,0.5762711864406781
35,0.6631016042780749,0.576923076923077
36,0.69,0.5614035087719297
37,0.6736842105263158,0.6296296296296297
38,0.6808510638297872,0.6153846153846154
39,0.6494845360824743,0.6551724137931034
40,0.7301587301587302,0.5090909090909091
41,0.6772486772486772,0.6451612903225806
42,0.6938775510204082,0.6153846153846153
43,0.6847826086956521,0.5490196078431373
44,0.6960784313725489,0.5490196078431373
45,0.6594594594594595,0.6666666666666667
46,0.6702127659574468,0.6296296296296297
47,0.6737967914438502,0.6274509803921569
48,0.6903553299492384,0.5263157894736842
49,0.6888888888888889,0.5925925925925926
