,training,test
0,0.7147051421860582,0.7132429614181439
1,0.6623605402231357,0.5699745547073791
2,0.7360997211743481,0.7250996015936255
3,0.7012834493750524,0.8076923076923077
4,0.7307279186978435,0.638970157987127
5,0.7347876004592423,0.7968533086534012
6,0.6974128233970753,0.7157676348547718
7,0.7690737833594976,0.6862745098039216
8,0.7147051421860582,0.6603773584905661
9,0.5945241199478488,0.6229508196721312
10,0.6329670329670329,0.5780346820809248
11,0.746606334841629,0.6838356164383561
12,0.7527071468677308,0.740253164556962
13,0.7326007326007326,0.6013215859030837
14,0.7356076759061834,0.7086614173228347
15,0.7432126696832579,0.6887700534759359
16,0.7542602325211021,0.8003722661703118
17,0.7211122211122211,0.6821873308067136
18,0.04300047778308648,0.0
19,0.70874861572536,0.8488576449912126
20,0.7348799348799349,0.7315573770491803
21,0.6153846153846154,0.6974305191400104
22,0.0,0.0
23,0.6696428571428572,0.661588683351469
24,0.7743745616086042,0.7559055118110237
25,0.7633805043876986,0.7335710646968926
26,0.6975924838520259,0.6450905101481075
27,0.6559852361379078,0.5447010065127295
28,0.7417175417175418,0.7413706853426714
29,0.7194027346699102,0.8183053919347529
30,0.7407407407407408,0.6784335355763926
31,0.7417175417175418,0.7559055118110237
32,0.0,0.0
33,0.7397639397639397,0.765397273154678
34,0.728744939271255,0.7177882107459573
35,0.650687894782383,0.6596194503171248
36,0.6547692307692308,0.5971563981042655
37,0.7507820646506779,0.7088082901554403
38,0.7700101317122594,0.7411883182275931
39,0.6971153846153846,0.7902163687676388
40,0.7800650054171182,0.6229705351773903
41,0.6879469736612593,0.6974305191400104
42,0.701592980662748,0.726643598615917
43,0.7788268069958212,0.740253164556962
44,0.7303974221267454,0.6821873308067136
45,0.7303974221267454,0.7359522625559423
46,0.7715688566752396,0.7135575942915392
47,0.7582417582417582,0.8044692737430169
48,0.7667189952904238,0.6946236559139785
49,0.7576047141264534,0.701229289150187
