,training,test
0,0.7478944413250982,0.7227063044592517
1,0.7321633590290306,0.5917513448894203
2,0.7472527472527473,0.7699711260827719
3,0.6334841628959276,0.5964912280701754
4,0.7384615384615385,0.6621392190152802
5,0.6465792272243885,0.726643598615917
6,0.7580824972129321,0.7570509648688767
7,0.7523862998315554,0.6748057713651499
8,0.7368335368335368,0.7124681933842238
9,0.7005494505494506,0.6838356164383561
10,0.7470911441499677,0.6784335355763926
11,0.78536847767617,0.6141732283464567
12,0.7413919413919413,0.6449738524113887
13,0.7692307692307694,0.7472959685349065
14,0.7171162171162172,0.7013815090329437
15,0.7237762237762239,0.7315573770491803
16,0.7197382769901853,0.7359522625559423
17,0.6971361971361972,0.6923076923076923
18,0.7393341952165481,0.7651663405088063
19,0.6846593406593406,0.8103130755064455
20,0.7214740147070974,0.7096092925026399
21,0.7026098901098901,0.7614363010329563
22,0.7728158366456238,0.6153846153846154
23,0.7356076759061834,0.7315573770491803
24,0.6974128233970753,0.7335710646968926
25,0.6521933351201645,0.701229289150187
26,0.7480490523968785,0.6772993088782563
27,0.7527071468677308,0.5972396486825596
28,0.6973795435333896,0.6878198567041965
29,0.7303974221267454,0.8183053919347529
30,0.7957559681697614,0.6466512702078523
31,0.70874861572536,0.7878211227402473
32,0.6674285714285714,0.43989071038251365
33,0.6971153846153846,0.726643598615917
34,0.7103430920224814,0.6887700534759359
35,0.7472527472527473,0.7096092925026399
36,0.7226107226107227,0.7257731958762886
37,0.6785714285714285,0.6751054852320675
38,0.7527071468677308,0.740253164556962
39,0.7251082251082253,0.7583859990277101
40,0.7570558937465413,0.5691803278688524
41,0.6806097128677774,0.742828384499245
42,0.7494986765059758,0.7243460764587525
43,0.7237762237762239,0.7411883182275931
44,0.7103430920224814,0.701229289150187
45,0.6797235023041475,0.751087481875302
46,0.7336394948335248,0.6939214631522325
47,0.714116652578191,0.7486311597809855
48,0.7005494505494506,0.6862745098039216
49,0.7177250230685345,0.7814442850310857
