,training,test
0,0.6705229060620083,0.5927552140504939
1,0.6839324495154129,0.49847281612706174
2,0.6488184765533607,0.5625
3,0.6293849192834275,0.7361246348588121
4,0.6364532689627036,0.6984287886467309
5,0.6466018764502135,0.7361246348588121
6,0.6823899371069182,0.5038621509209744
7,0.6611668036154479,0.6450905101481075
8,0.6386213887480994,0.6827731092436975
9,0.6499166944351882,0.748898678414097
10,0.678903240426014,0.5892162312395776
11,0.6753543667123914,0.4544319600499375
12,0.656664781610725,0.5012048192771085
13,0.6553093714098145,0.6239168110918544
14,0.6765443355368133,0.6195472114853672
15,0.6407630050038621,0.6396677050882659
16,0.6153112330073933,0.6881162428645562
17,0.6600514274411552,0.5089647194910353
18,0.6532160601584531,0.6881162428645562
19,0.6104651162790697,0.70827142149579
20,0.656664781610725,0.6596194503171248
21,0.6600514274411552,0.6548956661316212
22,0.6839324495154129,0.4566153846153846
23,0.6396954793505356,0.5597381342062193
24,0.6272789581905415,0.7414540202214733
25,0.647713557730991,0.6642297650130549
26,0.6611668036154479,0.623773173391494
27,0.6911488358760391,0.489795918367347
28,0.6985636830590698,0.489795918367347
29,0.6210130047912389,0.7670454545454545
30,0.6643048703771149,0.5855855855855855
31,0.6432256312788488,0.5892162312395776
32,0.6555221888555223,0.6278944534194938
33,0.6179569558158013,0.7670454545454545
34,0.6578004775802601,0.6107648725212464
35,0.6531717465244526,0.5892162312395776
36,0.6654783125371361,0.5892162312395776
37,0.6407630050038621,0.6278944534194938
38,0.6510082721504269,0.5818596691386194
39,0.634537344467921,0.7361041562343515
40,0.6765443355368133,0.6152125279642058
41,0.6230188422556289,0.7425742574257426
42,0.6488184765533607,0.6642297650130549
43,0.6643048703771149,0.6827731092436975
44,0.6432256312788488,0.7034068136272544
45,0.6335194778981363,0.7306745445593305
46,0.6210130047912389,0.6687306501547987
47,0.6262160954312627,0.7034068136272544
48,0.6555221888555223,0.623773173391494
49,0.6887714239948743,0.49847281612706174
