,training,test
0,0.8290816326530612,0.7333333333333334
1,0.8281632653061224,0.8512345679012345
2,0.8460204081632653,0.8679012345679012
3,0.8216326530612246,0.8080246913580247
4,0.8072448979591837,0.8222222222222222
5,0.7969387755102041,0.8098765432098766
6,0.8111224489795918,0.8734567901234568
7,0.8229591836734693,0.8345679012345679
8,0.8157142857142857,0.8672839506172839
9,0.8256122448979593,0.7864197530864198
10,0.7977551020408163,0.7987654320987654
11,0.8501020408163266,0.8395061728395061
12,0.8421428571428572,0.8222222222222222
13,0.8060204081632653,0.7061728395061728
14,0.7960204081632652,0.8617283950617284
15,0.8152040816326531,0.8339506172839506
16,0.8189795918367346,0.7716049382716049
17,0.8311224489795919,0.9382716049382716
18,0.8606122448979592,0.7407407407407407
19,0.8280612244897959,0.828395061728395
20,0.8425510204081633,0.8864197530864197
21,0.8424489795918367,0.7537037037037037
22,0.843469387755102,0.7253086419753086
23,0.8297959183673469,0.7864197530864198
24,0.8059183673469388,0.8
25,0.8232653061224489,0.8382716049382716
26,0.8097959183673469,0.8308641975308643
27,0.828265306122449,0.854320987654321
28,0.8678571428571428,0.7191358024691358
29,0.8296938775510204,0.8401234567901233
30,0.7945918367346938,0.8839506172839505
31,0.8266326530612245,0.7777777777777779
32,0.8225510204081633,0.8395061728395062
33,0.8244897959183674,0.8358024691358024
34,0.8148979591836735,0.8382716049382716
35,0.8500000000000001,0.7623456790123457
36,0.7920408163265306,0.8209876543209876
37,0.8166326530612245,0.754320987654321
38,0.8270408163265306,0.8567901234567902
39,0.8541836734693877,0.888888888888889
40,0.8003061224489796,0.7567901234567902
41,0.8237755102040817,0.8296296296296297
42,0.8239795918367347,0.8061728395061728
43,0.8182653061224491,0.8450617283950618
44,0.8193877551020408,0.8160493827160494
45,0.8509183673469388,0.754320987654321
46,0.836938775510204,0.7567901234567901
47,0.8790816326530613,0.691358024691358
48,0.8261224489795919,0.8716049382716049
49,0.8490816326530612,0.7969135802469135
