,training,test
0,0.8513812154696132,0.7320987654320987
1,0.8313338595106551,0.8333333333333334
2,0.826835043409629,0.8703703703703703
3,0.8331491712707181,0.8358024691358025
4,0.8424625098658246,0.7864197530864198
5,0.835240726124704,0.8209876543209876
6,0.8200078926598262,0.8487654320987654
7,0.8379242304656669,0.8444444444444444
8,0.82336227308603,0.8728395061728396
9,0.8218626677190213,0.8296296296296296
10,0.8352801894238356,0.8209876543209877
11,0.8296369376479873,0.8518518518518519
12,0.8332675611681136,0.8296296296296296
13,0.8553670086819258,0.7654320987654321
14,0.8318863456985004,0.8333333333333333
15,0.8285714285714285,0.8475308641975308
16,0.8380426203630621,0.7777777777777778
17,0.8132202052091554,0.9234567901234568
18,0.8522099447513812,0.7185185185185186
19,0.8260852407261248,0.8493827160493826
20,0.8179952644041042,0.8987654320987655
21,0.8440805051302289,0.7481481481481481
22,0.8521704814522494,0.7407407407407408
23,0.843646408839779,0.791358024691358
24,0.8378453038674033,0.8222222222222222
25,0.8300315706393054,0.8654320987654321
26,0.8344119968429361,0.8246913580246913
27,0.8265588003157064,0.837037037037037
28,0.8546961325966851,0.7277777777777779
29,0.8237174427782162,0.8135802469135802
30,0.8107340173638515,0.8975308641975308
31,0.8409234411996842,0.8037037037037037
32,0.8207182320441988,0.8481481481481481
33,0.8267561168113654,0.8481481481481481
34,0.8289265982636148,0.8469135802469137
35,0.8415153906866611,0.7703703703703704
36,0.8322809786898185,0.817283950617284
37,0.8380031570639306,0.7432098765432099
38,0.826874506708761,0.8641975308641974
39,0.8232833464877665,0.8802469135802469
40,0.840765588003157,0.7716049382716049
41,0.8299526440410419,0.8506172839506172
42,0.8245856353591161,0.8666666666666667
43,0.8222573007103393,0.8716049382716049
44,0.8361089187056037,0.8111111111111111
45,0.8425019731649567,0.7654320987654322
46,0.8416732438831886,0.7407407407407408
47,0.8482636148382005,0.6666666666666667
48,0.8214680347277032,0.8790123456790123
49,0.8307419100236779,0.8216049382716049
