,training,test
0,0.8087649402390438,0.7142857142857143
1,0.8127490039840638,0.7619047619047619
2,0.7768924302788844,0.7777777777777778
3,0.796812749003984,0.7936507936507936
4,0.8007968127490039,0.746031746031746
5,0.8366533864541833,0.7142857142857143
6,0.8047808764940239,0.8095238095238095
7,0.8127490039840638,0.7619047619047619
8,0.8127490039840638,0.8095238095238095
9,0.8446215139442231,0.746031746031746
10,0.8207171314741036,0.746031746031746
11,0.8047808764940239,0.7777777777777778
12,0.8127490039840638,0.7619047619047619
13,0.8167330677290837,0.6666666666666666
14,0.8286852589641435,0.746031746031746
15,0.7888446215139442,0.8253968253968254
16,0.8207171314741036,0.7777777777777778
17,0.7848605577689243,0.8095238095238095
18,0.8326693227091634,0.7301587301587301
19,0.8127490039840638,0.7936507936507936
20,0.7888446215139442,0.8095238095238095
21,0.8326693227091634,0.7142857142857143
22,0.8167330677290837,0.7142857142857143
23,0.8087649402390438,0.7619047619047619
24,0.7768924302788844,0.7142857142857143
25,0.8127490039840638,0.8412698412698413
26,0.8406374501992032,0.7619047619047619
27,0.7928286852589641,0.7936507936507936
28,0.8207171314741036,0.6984126984126984
29,0.7928286852589641,0.7777777777777778
30,0.8127490039840638,0.7777777777777778
31,0.8047808764940239,0.746031746031746
32,0.796812749003984,0.8412698412698413
33,0.8047808764940239,0.8253968253968254
34,0.8047808764940239,0.7936507936507936
35,0.8127490039840638,0.8095238095238095
36,0.7848605577689243,0.8095238095238095
37,0.8207171314741036,0.6984126984126984
38,0.8207171314741036,0.7619047619047619
39,0.8685258964143426,0.8253968253968254
40,0.8127490039840638,0.7142857142857143
41,0.8047808764940239,0.7777777777777778
42,0.8406374501992032,0.7936507936507936
43,0.796812749003984,0.873015873015873
44,0.8047808764940239,0.7936507936507936
45,0.8047808764940239,0.7142857142857143
46,0.8286852589641435,0.6984126984126984
47,0.8326693227091634,0.6666666666666666
48,0.7529880478087649,0.8253968253968254
49,0.8406374501992032,0.7301587301587301
